"","subject","correct_judgment","button_expected","pic_file","trial","button_pressed","button_press_time","display_on_time","rt","response_accuracy","particle","version","sentence","logRT","foc","congruence"
"2009","v3p2","yes","4","18_most-yes-stot_trgt3_take.png","51","4","883352.00","877947.62",5404,"correct","only","3","Zeszyty zabrał nie tylko prosiaczek.",8.59489469908009,"subj","congruent"
"2010","v3p2","yes","4","19_filler-yes_Trgt-4_win.png","95","4","1479275.00","1473213.22",6061,"correct","filler","3","Pies wygrał cztery kurczaczki.",8.70963008195129,"obj","congruent"
"2011","v3p2","yes","4","19_most-yes-sfot_trgt5_win.png","11","2","371057.00","364227.32",6829,"incorrect","most","3","Najwięcej lew wygrał cukierków.",8.82893352896109,"obj","congruent"
"2012","v3p2","yes","4","2_filler-yes_Trgt-5_eat.png","83","4","1343235.00","1340104.23",3130,"correct","filler","3","Lew zjadł dużo jabłek.",8.0487882835342,"obj","congruent"
"2013","v3p2","yes","4","2_most-yes-stot_trgt5_eat.png","60","4","1021894.00","1018689.46",3204,"correct","only","3","Ogórki zjadł nie tylko prosiaczek.",8.07215530818825,"subj","congruent"
"2014","v3p2","yes","4","20_filler-yes_Trgt-3_win.png","34","4","696181.00","693241.62",2939,"correct","filler","3","Lew wygrał trzy puchary.",7.98582466641892,"obj","congruent"
"2015","v3p2","yes","4","20_most-yes-stot_trgt6_win.png","87","4","1388336.00","1384518.33",3817,"correct","most","3","Najwięcej serduszek wygrał prosiaczek.",8.24722005274523,"subj","congruent"
"2016","v3p2","yes","4","21_filler-yes_Trgt-4_throw away.png","57","4","989305.00","985924.71",3380,"correct","filler","3","Prosiaczek wyrzucił cztery poduszki.",8.12563098847706,"obj","congruent"
"2017","v3p2","yes","4","21_most-yes-sfot_trgt4_throw away.png","81","4","1319557.00","1315139.01",4417,"correct","only","3","Królik wyrzucił nie tylko skarpetki.",8.39321601159653,"obj","congruent"
"2018","v3p2","yes","4","22_filler-yes_Trgt-4_throw away.png","26","4","578655.00","576115.07",2539,"correct","filler","3","Osioł wyrzucił cztery paski.",7.83952558170468,"obj","congruent"
"2019","v3p2","yes","4","22_most-yes-stot_trgt4_throw away.png","74","4","1200244.00","1195862.56",4381,"correct","only","3","Klocki wyrzucił nie tylko miś.",8.3850322878139,"subj","congruent"
"2020","v3p2","yes","4","23_filler-yes_Trgt-5_steal.png","76","4","1222275.00","1218761.24",3513,"correct","filler","3","Królik ukradł pięć kubków.",8.16422565226583,"obj","congruent"
"2021","v3p2","yes","4","23_most-yes-sfot_trgt4_steal.png","68","2","1121828.00","1117467.10",4360,"incorrect","most","3","Najwięcej pies ukradł banananów.",8.38022733634308,"obj","congruent"
"2022","v3p2","yes","4","24_filler-yes_Trgt-4_steal.png","84","4","1353322.00","1349853.67",3468,"correct","filler","3","Królik ukradł cztery fajki.",8.15133333790043,"obj","congruent"
"2023","v3p2","yes","4","24_most-yes-stot_trgt4_steal.png","62","2","1047531.00","1043421.38",4109,"incorrect","most","3","Najwięcej łyżek ukradł osioł.",8.32093496888341,"subj","congruent"
"2024","v3p2","yes","4","3_filler-yes_Trgt-3_break.png","39","4","748611.00","745971.91",2639,"correct","filler","3","Prosiaczek popsuł parę pompek.",7.87815533650332,"obj","congruent"
"2025","v3p2","yes","4","3_most-yes-sfot_trgt3_break.png","53","2","901804.00","898179.78",3624,"incorrect","most","3","Najwięcej królik popsuł kalkulatorów.",8.19533366716287,"obj","congruent"
"2026","v3p2","yes","4","4_filler-yes_Trgt-4_break.png","29","4","607642.00","603013.51",4628,"correct","filler","3","Osioł popsuł kilka suszarek.",8.43988008831357,"obj","congruent"
"2027","v3p2","yes","4","4_most-yes-stot_trgt4_break.png","17","4","464910.00","459621.79",5288,"correct","most","3","Najwięcej kostek zepsuł miś.",8.57319538153152,"subj","congruent"
"2028","v3p2","yes","4","5_filler-yes_Trgt-6_buy.png","59","4","1010794.00","1006923.48",3870,"correct","filler","3","Królik kupił dużo butelek.",8.26100978602383,"obj","congruent"
"2029","v3p2","yes","4","5_most-yes-sfot_trgt3_buy.png","37","4","729765.00","727756.29",2008,"correct","only","3","Pies kupił nie tylko papryki.",7.60489448081162,"obj","congruent"
"2030","v3p2","yes","4","6_filler-yes_Trgt-4_buy.png","73","4","1189673.00","1185746.49",3926,"correct","filler","3","Królik kupił kilka hotdogów.",8.27537637483641,"obj","congruent"
"2031","v3p2","yes","4","6_most-yes-stot_trgt4_buy.png","72","4","1178772.00","1174880.44",3891,"correct","only","3","Ręczniki kupił nie tylko osioł.",8.26642147298455,"subj","congruent"
"2032","v3p2","yes","4","7_filler-yes_Trgt-3_collect.png","91","4","1428536.00","1425682.62",2853,"correct","filler","3","Miś zebrał parę róż.",7.9561263512135,"obj","congruent"
"2033","v3p2","yes","4","7_most-yes-sfot_trgt6_collect.png","71","2","1166606.00","1161364.56",5241,"incorrect","most","3","Najwięcej pies zebrał truskawek.",8.56426759880217,"obj","congruent"
"2034","v3p2","yes","4","8_filler-yes_Trgt-6_collect.png","36","4","720037.00","712707.17",7329,"correct","filler","3","Miś zebrał dużo znaczków.",8.89959435992585,"obj","congruent"
"2036","v3p2","yes","4","9_filler-yes_Trgt-6_find.png","15","4","439056.00","433340.00",5716,"correct","filler","3","Osioł znalazł sześć zapalniczek.",8.65102453904976,"obj","congruent"
"2037","v3p2","yes","4","9_most-yes-sfot_trgt6_find.png","85","4","1366640.00","1363619.54",3020,"correct","only","3","Prosiaczek znalazł nie tylko guziki.",8.01301211036892,"obj","congruent"
"2038","v3p2","yes","4","practice_1.png","1","4","201005.00","195003.76",6001,"correct","practice","3","Lew zjadł dużo kiełbasek.",8.69968140098951,"obj","congruent"
"2039","v3p2","yes","4","practice_2.png","5","4","257726.00","253233.73",4492,"correct","practice","3","Prosiaczek wypił mało herbaty.",8.41005331585833,"obj","congruent"
"2040","v3p2","yes","4","practice_3.png","2","4","215177.00","208952.95",6224,"correct","practice","3","Miś przyniósł dwa kasztany.",8.73616806585823,"obj","congruent"
"2041","v3p3","no","2","1_filler-no_Trgt-3_eat.png","14","2","543899.00","538233.45",5665,"correct","filler","3","Miś zjadł parę arbuzów.",8.64206217346211,"obj","incongruent"
"2042","v3p3","no","2","1_obj-nichtnur-no_trgt6_eat.png","63","2","1213187.00","1206777.97",6409,"correct","only","3","Lew zjadł nie tylko rogaliki.",8.76545853150423,"obj","incongruent"
"2043","v3p3","no","2","10_filler-no_Trgt-3_find.png","17","2","579813.00","574731.32",5081,"correct","filler","3","Miś znalazł cztery wieszaki.",8.53326337159373,"obj","incongruent"
"2044","v3p3","no","2","10_subj-nichtnur-no_trgt3_find.png","44","2","926035.00","919261.32",6773,"correct","only","3","Zegarki znalazł nie tylko miś.",8.8206993992149,"subj","incongruent"
"2045","v3p3","no","2","11_filler-no_Trgt-5_catch.png","43","2","906627.00","901262.38",5364,"correct","filler","3","Pies złapał kilka żabek.",8.58746524440157,"obj","incongruent"
"2046","v3p3","no","2","11_most-no-sfof_trgt5_catch.png","26","2","692090.00","689758.00",2332,"correct","most","3","Najwięcej lew złapał motyli.",7.75448154747038,"obj","incongruent"
"2047","v3p3","no","2","12_filler-no_Trgt-6_catch.png","18","2","590326.00","586130.67",4195,"correct","filler","3","Osioł złapał cztery pająki.",8.34164861890131,"obj","incongruent"
"2048","v3p3","no","2","12_most-no-sfof_trgt3_catch.png","55","2","1123627.00","1118883.08",4743,"correct","most","3","Najwięcej piłek złapał prosiaczek.",8.46442512587758,"subj","incongruent"
"2049","v3p3","no","2","13_filler-no_Trgt-5_bring.png","91","2","1540275.00","1537525.45",2749,"correct","filler","3","Pies przyniósł trzy linijki.",7.91899248816525,"obj","incongruent"
"2050","v3p3","no","2","13_obj-nichtnur-no_trgt5_bring.png","78","2","1380671.00","1377384.73",3286,"correct","only","3","Miś przyniósł nie tylko gwoździe.",8.09742629859721,"obj","incongruent"
"2051","v3p3","no","2","14_filler-no_Trgt-3_bring.png","79","2","1428791.00","1423932.03",4858,"correct","filler","3","Lew przyniósł pięć siekierek.",8.48838210956212,"obj","incongruent"
"2052","v3p3","no","2","14_subj-nichtnur-no_trgt5_bring.png","13","2","530643.00","524634.24",6008,"correct","only","3","Ołówki przyniósł nie tylko lew.",8.70084719344397,"subj","incongruent"
"2053","v3p3","no","2","15_filler-no_Trgt-6_paint.png","27","2","700368.00","697724.20",2643,"correct","filler","3","Prosiaczek namalował pięć krzyżyków.",7.87966991460429,"obj","incongruent"
"2054","v3p3","no","2","15_most-no-sfof_trgt6_paint.png","8","2","471052.00","464987.69",6064,"correct","most","3","Najwięcej królik namalował słonek.",8.71012492732221,"obj","incongruent"
"2055","v3p3","no","2","16_filler-no_Trgt-5_paint.png","49","4","974148.00","969741.73",4406,"incorrect","filler","3","Osioł namalował cztery drzewka.",8.39072252736229,"obj","incongruent"
"2056","v3p3","no","2","16_most-no-sfof_trgt5_paint.png","62","4","1194475.00","1188695.70",5779,"incorrect","most","3","Najwięcej trójkątów namalował miś.",8.66198593631778,"subj","incongruent"
"2057","v3p3","no","2","17_filler-no_Trgt-6_take.png","36","2","822272.00","818267.19",4004,"correct","filler","3","Królik zabrał cztery świeczki.",8.29504914043511,"obj","incongruent"
"2058","v3p3","no","2","17_obj-nichtnur-no_trgt3_take.png","59","4","1159445.00","1156564.22",2880,"incorrect","only","3","Lew zabrał nie tylko pudełka.",7.96554557312999,"obj","incongruent"
"2059","v3p3","no","2","18_filler-no_Trgt-5_take.png","94","2","1568503.00","1565107.17",3395,"correct","filler","3","Królik zabrał sześć markerów.",8.1300590399928,"obj","incongruent"
"2060","v3p3","no","2","18_subj-nichtnur-no_trgt3_take.png","101","2","1629847.00","1623370.45",6476,"correct","only","3","Książki zabrał nie tylko królik.",8.77585831479753,"subj","incongruent"
"2061","v3p3","no","2","19_filler-no_Trgt-4_win.png","42","2","894830.00","889329.75",5500,"correct","filler","3","Miś wygrał trzy pisanki.",8.61250337122056,"obj","incongruent"
"2062","v3p3","no","2","19_most-no-sfof_trgt5_win.png","22","2","651642.00","644710.60",6931,"correct","most","3","Najwięcej pies wygrał lizaków.",8.84375938191798,"obj","incongruent"
"2063","v3p3","no","2","2_filler-no_Trgt-5_eat.png","60","2","1173367.00","1167580.25",5786,"correct","filler","3","Miś zjadł kilka jabłek.",8.66319648553608,"obj","incongruent"
"2064","v3p3","no","2","2_subj-nichtnur-no_trgt5_eat.png","52","2","1022395.00","1013689.19",8705,"correct","only","3","Ziemniaki zjadł nie tylko miś.",9.07165285220229,"subj","incongruent"
"2065","v3p3","no","2","20_filler-no_Trgt-3_win.png","80","2","1438895.00","1435448.04",3446,"correct","filler","3","Miś wygrał sześć medali.",8.14496941708788,"obj","incongruent"
"2066","v3p3","no","2","20_most-no-sfof_trgt6_win.png","16","4","566926.00","562615.36",4310,"incorrect","most","3","Najwięcej gwiazdek wygrał lew.",8.36869318309779,"subj","incongruent"
"2067","v3p3","no","2","21_filler-no_Trgt-4_throw away.png","69","2","1289537.00","1285290.09",4246,"correct","filler","3","Osioł wyrzucił pięć smoczków.",8.3537326422632,"obj","incongruent"
"2068","v3p3","no","2","21_obj-nichtnur-no_trgt4_throw away.png","82","2","1455798.00","1452313.72",3484,"correct","only","3","Królik wyrzucił nie tylko czapki.",8.15593633797239,"obj","incongruent"
"2069","v3p3","no","2","22_filler-no_Trgt-4_throw away.png","35","2","811911.00","809134.39",2776,"correct","filler","3","Pies wyrzucił sześć szminek.",7.9287663216267,"obj","incongruent"
"2070","v3p3","no","2","22_subj-nichtnur-no_trgt4_throw away.png","37","4","839554.00","833949.62",5604,"incorrect","only","3","Misie wyrzucił nie tylko pies.",8.6312359074569,"subj","incongruent"
"2071","v3p3","no","2","23_filler-no_Trgt-5_steal.png","102","4","1637442.00","1634503.15",2938,"incorrect","filler","3","Lew ukradł trzy talerze.",7.98548435673382,"obj","incongruent"
"2072","v3p3","no","2","23_most-no-sfof_trgt4_steal.png","38","2","852208.00","846965.53",5242,"correct","most","3","Najwięcej królik ukradł cytryn.",8.56445838388335,"obj","incongruent"
"2073","v3p3","no","2","24_filler-no_Trgt-4_steal.png","24","2","674296.00","667542.61",6753,"correct","filler","3","Prosiaczek ukradł sześć kapeluszy.",8.81774212957484,"obj","incongruent"
"2074","v3p3","no","2","24_most-no-sfof_trgt4_steal.png","71","2","1310092.00","1305688.90",4403,"correct","most","3","Najwięcej noży ukradł królik.",8.39004140575575,"subj","incongruent"
"2075","v3p3","no","2","3_filler-no_Trgt-3_break.png","11","2","504023.00","501118.93",2904,"correct","filler","3","Osioł popsuł parę zegarów.",7.97384437594469,"obj","incongruent"
"2076","v3p3","no","2","3_most-no-sfof_trgt3_break.png","25","2","683948.00","680075.21",3872,"correct","most","3","Najwięcej prosiaczek popsuł telefonów.",8.26152644839647,"obj","incongruent"
"2077","v3p3","no","2","4_filler-no_Trgt-4_break.png","68","2","1278606.00","1272457.50",6148,"correct","filler","3","Pies popsuł kilka suszarek.",8.72388210465849,"obj","incongruent"
"2078","v3p3","no","2","4_most-no-sfof_trgt4_break.png","12","4","514135.00","510185.08",3949,"incorrect","most","3","Najwięcej zszywaczy popsuł osioł.",8.28121766128665,"subj","incongruent"
"2079","v3p3","no","2","5_filler-no_Trgt-6_buy.png","61","2","1182214.00","1178296.29",3917,"correct","filler","3","Lew kupił kilka butelek.",8.27308133366583,"obj","incongruent"
"2080","v3p3","no","2","5_obj-nichtnur-no_trgt3_buy.png","67","2","1253715.00","1248975.53",4739,"correct","only","3","Pies kupił nie tylko pomidory.",8.46358142196759,"obj","incongruent"
"2081","v3p3","no","2","6_filler-no_Trgt-4_buy.png","65","2","1234290.00","1230309.93",3980,"correct","filler","3","Prosiaczek kupił kilka hotdogów.",8.28903709827848,"obj","incongruent"
"2082","v3p3","no","2","6_subj-nichtnur-no_trgt4_buy.png","97","4","1590803.00","1589055.77",1747,"incorrect","only","3","Szczoteczki kupił nie tylko prosiaczek.",7.46565531013406,"subj","incongruent"
"2083","v3p3","no","2","7_filler-no_Trgt-3_collect.png","45","2","936048.00","933127.21",2920,"correct","filler","3","Lew zebrał parę róż.",7.97933889526233,"obj","incongruent"
"2084","v3p3","no","2","7_most-no-sfof_trgt6_collect.png","90","2","1532771.00","1528409.31",4361,"correct","most","3","Najwięcej miś zebrał grzybów.",8.38045666784277,"obj","incongruent"
"2085","v3p3","no","2","8_filler-no_Trgt-6_collect.png","21","4","635256.00","630211.44",5044,"incorrect","filler","3","Prosiaczek zebrał kilka znaczków.",8.52595469708481,"obj","incongruent"
"2086","v3p3","no","2","8_most-no-sfof_trgt6_collect.png","30","2","729776.00","723939.33",5836,"correct","most","3","Najwięcej kamieni zebrał miś.",8.67180090964268,"subj","incongruent"
"2087","v3p3","no","2","9_filler-no_Trgt-6_find.png","75","4","1346392.00","1342870.08",3521,"incorrect","filler","3","Królik znalazł trzy cygara.",8.16650031915505,"obj","incongruent"
"2088","v3p3","no","2","9_obj-nichtnur-no_trgt6_find.png","87","2","1505354.00","1502410.80",2943,"correct","only","3","Prosiaczek znalazł nie tylko klucze.",7.98718474823347,"obj","incongruent"
"2089","v3p3","no","2","practice_4.png","4","2","386242.00","381675.85",4566,"correct","practice","3","Pies znalazł siedem kul.",8.42639282708974,"obj","incongruent"
"2091","v3p3","no","2","practice_6.png","2","2","367542.00","363010.27",4531,"correct","practice","3","Lew nie wygrał żadnych chorągiewek.",8.41869794466714,"obj","incongruent"
"2092","v3p3","yes","4","1_filler-yes_Trgt-3_eat.png","46","4","946621.00","942276.67",4344,"correct","filler","3","Pies zjadł parę główek kapusty.",8.37655086161377,"obj","congruent"
"2093","v3p3","yes","4","1_most-yes-sfot_trgt6_eat.png","48","4","964143.00","959758.97",4384,"correct","only","3","Lew zjadł nie tylko ciastka.",8.38571682862785,"obj","congruent"
"2094","v3p3","yes","4","10_filler-yes_Trgt-3_find.png","54","4","1046282.00","1043554.13",2727,"correct","filler","3","Pies znalazł trzy żarówki.",7.91095738284559,"obj","congruent"
"2095","v3p3","yes","4","10_most-yes-stot_trgt3_find.png","81","4","1446674.00","1443797.55",2876,"correct","only","3","Okulary znalazł nie tylko osioł.",7.96415571884094,"subj","congruent"
"2096","v3p3","yes","4","11_filler-yes_Trgt-5_catch.png","10","4","493567.00","489402.95",4164,"correct","filler","3","Lew złapał dużo żabek.",8.33423142973486,"obj","congruent"
"2097","v3p3","yes","4","11_most-yes-sfot_trgt5_catch.png","20","4","622614.00","619112.08",3501,"correct","most","3","Najwięcej królik złapał biedronek.",8.16080392095467,"obj","congruent"
"2098","v3p3","yes","4","12_filler-yes_Trgt-6_catch.png","98","4","1600970.00","1597305.31",3664,"correct","filler","3","Prosiaczek złapał sześć mrówek.",8.20631072579402,"obj","congruent"
"2099","v3p3","yes","4","12_most-yes-stot_trgt3_catch.png","92","4","1548728.00","1545424.99",3303,"correct","most","3","Najwięcej balonów złapał królik.",8.10258642539079,"subj","congruent"
"2100","v3p3","yes","4","13_filler-yes_Trgt-5_bring.png","84","2","1475828.00","1470462.66",5365,"incorrect","filler","3","Lew przyniósł pięć długopisów.",8.5876516550648,"obj","congruent"
"2101","v3p3","yes","4","13_most-yes-sfot_trgt5_bring.png","88","4","1514187.00","1510077.04",4109,"correct","only","3","Miś przyniósł nie tylko spinacze.",8.32093496888341,"obj","congruent"
"2102","v3p3","yes","4","14_filler-yes_Trgt-3_bring.png","72","4","1319796.00","1314821.70",4974,"correct","filler","3","Prosiaczek przyniósł trzy młotki.",8.51197962436335,"obj","congruent"
"2103","v3p3","yes","4","14_most-yes-stot_trgt5_bring.png","34","4","802959.00","800784.88",2174,"correct","only","3","Kredki przyniósł nie tylko miś.",7.68432406768116,"subj","congruent"
"2104","v3p3","yes","4","15_filler-yes_Trgt-6_paint.png","89","4","1523156.00","1519126.50",4029,"correct","filler","3","Królik namalował sześć kresek.",8.30127348519135,"obj","congruent"
"2105","v3p3","yes","4","15_most-yes-sfot_trgt6_paint.png","99","4","1611055.00","1606788.07",4266,"correct","most","3","Najwięcej osioł namalował chmurek.",8.3584318990313,"obj","congruent"
"2106","v3p3","yes","4","16_filler-yes_Trgt-5_paint.png","64","4","1224652.00","1218077.31",6574,"correct","filler","3","Miś namalował pięć kwiatków.",8.79087775422416,"obj","congruent"
"2107","v3p3","yes","4","16_most-yes-stot_trgt5_paint.png","56","4","1131379.00","1128849.17",2529,"correct","most","3","Najwięcej kółek namalował pies.",7.83557924666997,"subj","congruent"
"2108","v3p3","yes","4","17_filler-yes_Trgt-6_take.png","83","4","1464834.00","1461013.23",3820,"correct","filler","3","Pies zabrał sześć zapałek.",8.24800570160062,"obj","congruent"
"2109","v3p3","yes","4","17_most-yes-sfot_trgt3_take.png","19","4","611437.00","606246.17",5190,"correct","only","3","Lew zabrał nie tylko torebki.",8.55448897615993,"obj","congruent"
"2110","v3p3","yes","4","18_filler-yes_Trgt-5_take.png","39","4","863670.00","858898.17",4771,"correct","filler","3","Osioł zabrał pięć piór.",8.47031120551611,"obj","congruent"
"2111","v3p3","yes","4","18_most-yes-stot_trgt3_take.png","33","4","795646.00","792252.04",3393,"correct","only","3","Zeszyty zabrał nie tylko prosiaczek.",8.12946976478423,"subj","congruent"
